asin,text,title,location_and_date,verified,rating
B0BZVWHB6Y,"Le laboratoire Beauty and Wild produit en France des oligo-éléments dont des Oméga 3. Ces Omega 3 sont élaborés à partir d'huile de poissons sauvages certifiés pêche durable, huile qui se trouve dans les120 capsules ovoïdes transparentes jaunes enrichies en acides gras essentiels EPA-DHA. Elles sont contenues dans un flacon en verre fumé qui assure leur protection contre la lumière. L'opercule qui se trouve entre le bouchon et le flacon nous apporte une sécurité en matière d'hygiène.4 capsules quotidiennes sont nécessaires pour nous apporter 1200 mg d'oméga 3 dont 600 mg d'EPA et 400 DHA. Il est à noter que sur la boîte il est écrit que la cure pourrait durer entre 30 et 40 jours mais le nombre de gélules à raison de 4 par jour ne permet que 30 jours de cure seulement.Les gélules sont faciles à avaler avec un peu d'eau et n'ont ni le goût ni l'odeur du poisson.Plusieurs fois par an, je fais une cure car les Oméga 3 jouent un rôle important dans le fonctionnement du muscle cardiaque, aident les fonctions cognitives, maintiennent l'acuité visuelle et agissent également sur les problèmes inflammatoires et le stress.",Effet bénéfique des Oméga 3,Commenté en France le 6 mai 2023,False,"5,0"
B0BZVWHB6Y,"Excellent complément alimentaire et fabriqué en France 🇫🇷 ce qui me donne plus de sécurité pour le prendre.✅Je suis en train de l'utiliser pour ses composants idéaux pour une bonne santé, tels que :-Vitamine E et romarin-Huile de poissons Sauvages-Riche en acides gras EPA-DHAGélules sans saveur faciles à avaler!!Sans gluten ✅Sans lactose ✅Recommande 3 capsules par jour pendant le repas, perso je le prends à déjeuner !!!Je n'ai eu aucune mauvaise réaction dans mon intestin, pour le contraire tout va bien💯-Longue date de péremption ✅Je suis vraiment satisfait et je vous recommande !!!✅💯",Vraiment excellent qualité,Commenté en France le 7 mai 2023,False,"5,0"
B0BZVWHB6Y,"Les acides gras essentiels m'ont été recommandés par mon médecin pour permettre une meilleure circulation sanguine et limiter ma tension artérielle et une légère arythmie.🌿 J'ai choisi le laboratoire Beauty and Wild.OMEGA-3 est fabriqué en France.L'huile de poisson contenue dans ce complément alimentaire est soumise aux contrôles et à la réglementation française.🇫🇷-----> cela me donne pleine confiance dans la qualité de ces Oméga 3 naturels.📦 J'ai reçu un flacon contenant 120 gélules molles de couleur transparente et claire.J'apprécie le fait que le flacon soit bien sombre et opaque afin de préserver toutes les propriétés de cette huile de poisson (ainsi la lumière n'altère pas les propriétés des actifs.)🌿 Je prends 3 gélules par jour avec un verre d'eau, lors du déjeuner.Je n'ai aucun effet secondaire ni goût désagréable dans la bouche.Depuis que je prends cette huile précieuse, je me sens en pleine santé.C'est une huile qui m'aide au quotidien.❤️ Je sens que j'ai moins de douleurs liées à mon arthrose, moins de sensations de jambes lourdes.Je n'ai plus mal dans mes articulations (genoux, chevilles, épaules ...) je me sens beaucoup mieux.Je vais continuer ma cure car je sens une nette amélioration.🤍 Je recommande ces gélules molles qui sont efficaces et sans aucune odeur ou arrière goût désagréable.Le prix est intéressant au vu de la qualité et du dosage, cela vaut le coup 😊🤍Les dosages d'oméga 3 sont élevés :500 mg pour 1 gélule,  et 1500mg pour 3 gélules  ( il est recommandé de consommer entre 250 et 500 mg d'oméga 3 quotidiennement), avec un total d'oméga 3 de 900 mg pour 3 gélules. ----> ce dosage est plus élevé que les compléments alimentaires concurrents---->450 mg d'EPA (bon pour le cerveau)🌟🌟🌟🌟🌟 Je mets 5 étoiles pour les résultats probants et rapides que j'ai pu constater chez moi. Ce complément alimentaire est particulièrement bien dosé.",Une bonne santé articulaire grâce à des Omega 3 naturels et de qualité,Commenté en France le 4 mai 2023,False,"5,0"
B0BZVWHB6Y,"Une cure de 60 à 40 jours dans ce conditionnement en fonction de votre besoin (2 ou 3 gélules) ce qui rend au final ce produit plutôt onéreux. Le dosage d'une gélule est de 500mg c'est peu mais leur petite taille est un atout elle sont plus facilement ingérables. Le flacon est en en verre ce qui surprend aujourd'hui l'huile de poisson est issue de source sauvages ce qui change en comparaison des produits d'élevage.Il existe bon nombre de gélules concentrée en Oméga 3, celle-ci ne se démarquent pas vraiment par leur concentration je les compare au Zipvit ou Nutravita (B01K28121U) qui proposent 3 mois de traitement cependant ce produit est fabriqué en France et c'est pour moi un point important quitte à consommer bien autant consommer Français.","De 60 à 40 jours en fonction de votre besoin, un produit élaboré en France.",Commenté en France le 28 avril 2023,False,"5,0"
B015FMMQUE,"Petite erreur dans le titre, les capsules sont conditionnées par 30 et non 60! Prise de contact avec le vendeur qui répond rapidement et qui à remonté le sujet",Petite erreur dans le titre,Commenté en France le 26 mai 2021,True,"5,0"
B015FMMQUE,I prefer this Krill oil because unlike most others it does not contain sorbitol. High absorption.,healthy krill,Commenté au Royaume-Uni le 7 novembre 2022,True,"5,0"
B0BZVWHB6Y,"Après une semaine de prise à raison d’une seule capsule chaque soir lors du diner (indication de 3 par jour, mais je tâche de manger équilibré), je suis globalement satisfait de ce produit.Ces capsules sont sans odeur. La taille de capsule est assez petite, comparativement à d’autres que j’ai également pu avoir, ce qui fait qu’elles sont faciles à ingérer.Sensible à la qualité des produits de ce type, j’apprécie qu’elles soient issues de poissons sauvages et fabriquées en France.Conditionnement qualitatif, dans un flacon en verre (donc recyclable) et fermé par un opercule qui garanti que le produit n’a pas été ouvert en amont.",Capsules Omega 3 de poissons sauvages et fabriques en France,Commenté en France le 1 mai 2023,False,"5,0"
B0BZVWHB6Y,"Dosage efficace pour ces gélules d'omega 3. Fabriquées en France et respectueuses de l'environnement et fabrication pour un maximum d'effets sans rajouts inutiles.A raison de 3 par jours, cela fait un traitement de deux mois.J'ai l'impression qu'elles font de l'effet : j'ai moins de douleurs dans les articulations, c'est plus fluide.A 20€ les deux mois, ça vaut le coup.",Bon produit,Commenté en France le 19 mai 2023,False,"5,0"
B0BZVWHB6Y,"Pour une cure de 40 jours à raison de 3 gélules/jourTrès bon dosage de EPA/DHA, aucun effet secondaire.J'en suis entièrement satisfaite . Pour le moment c'est le meilleur produit que j'ai trouvé parmi tous ceux que j'ai pu acheter.",Composition au top,Commenté en France le 21 mai 2023,False,"5,0"
B0BZVWHB6Y,"Conteneur en verre fumé, composants de qualité, ce complément alimentaire me semble être de très bonne qualité.Le seul reproche que je pourrai lui faire c'est qu'il faut en consommer 2 gélules par jour.. j'aurai préféré que tous les bienfaits nécessaires se fasse en 1 seule prise.",Complément alimentaire de qualité,Commenté en France le 14 mai 2023,False,"5,0"
B0BZVWHB6Y,"Je prends régulièrement des oméga 3 pour l'apport en DHA anticancer, et ce produit a l'air très bien.C'est un flacon de 120 capsules fabriquées à partir d'huile de poissons sauvages, ce qui équivaut à un mois et demi de traitement.La dose recommandée est de 3 capsules par jour, apportant ainsi un total de 900 mg d'Oméga 3. Ces acides gras essentiels présents dans les poissons gras ont des bienfaits reconnus depuis longtemps, dont anticancer.Les capsules sont faciles à avaler avec un demi-verre d'eau, de préférence pendant un repas et n'ont ni odeur ni goût de poisson.Je vous les recommandes!Utile ? Merci de cliquer !",Apport important anti-cancer,Commenté en France le 2 mai 2023,False,"5,0"
B0BZVWHB6Y,"il se présente sous forme de petites capsules que je n'ai pas eu de mal à  avaler , elles sont lisses et n'accrochent pas dans la bouche/gorge , une cure de 45 jours pour ce complément si on prend comme indiqué 3  par jour au cours d'un repas, chez moi , je n'en prend qu'une car je mange souvent des aliments  riche en omega3  , le dosage couvre les apports journaliers , c'est aussi un bon anti inflammatoire en plus des autres vertu annoncés  , les effets se feront ressentir mais sur une prise d'environ une semaine surtout pour l'anti inflammatoire",efficace en complément,Commenté en France le 29 avril 2023,False,"5,0"
B0BZVWHB6Y,Reçu rapidement pas encore utilisé mais prochainement,Bien,Commenté en France le 28 avril 2023,False,"5,0"
B0BZVWHB6Y,Capsules d'oméga 3 à l'huile de poissonLe flacon est en verre.On retrouve un opercule de sécurité sur le flacon.Produit fabriqué en France.,Flacon en verre,Commenté en France le 30 avril 2023,False,"5,0"
B0BZVWHB6Y,"Ces Oméga E font le jeu de la transparence sur l'étiquette, et sont issus d'huile de poisson sauvage. Facile à ingérer et très discrets sans renier leurs origines, ils génèrent des bienfaits rapides et que l'on espère durable.Je recommande.",Des Oméga 3 issues d'huile de poisson,Commenté en France le 1 mai 2023,False,"5,0"
B0BZVWHB6Y,"Le produit multimédia n'a pas pu être chargé.
                
            
                
            
        
    
    








  
  
     BonjourCes gélules me paraissent bien de qualité… le dosage est bien… la composition n’est pas mal… la couleur de gélules donne l’impression que la préparation était de poissons… la date d’expiration est assez longue… il faudra voir l’effet réel avec le temps.. voilàCordialement",À l’air bien,Commenté en France le 29 avril 2023,False,"4,0"
B01KTLXEMK,A un las estoy tomando..,Que sean eficaces,Commenté en Espagne le 31 juillet 2023,True,"3,0"
B01KTLXEMK,Te da energía.,Te da energía.,Commenté en Espagne le 9 juillet 2022,True,"4,0"
B01KTLXEMK,"Me ha sorprendido gratamente este producto.Llevo años tomando perlas de krill para mi inflamación de cervicales de otra marca, pero han subido mucho el precio y me parece un poco abusivo.Quise probar éstas y me gustan porque no te dejan sabor a pescado (el bote al abrirlo sí huele un poquito pero es lógico) y tienen buen envase y precinto.Estoy satisfecha con la compra porque de momento, cumplen su función.",Buena relación calidad-precio.,Commenté en Espagne le 18 mai 2021,True,"5,0"
B01KTLXEMK,"Me recomendaron tomar Aceite de Krill por su contenido en aceites de Omega 3.Hasta ahora tomaba otro de otra marca (Manantial de la Salud), pero decidi comprar este básicamente por el precio.He de decir que hace un poco de olor al abrir el frasco, debido a que el componente del aceite de krill es un crustáceo, con lo cual es lógico que desprenda este olor. Sin embargo el producto de la marca que estaba utilizando antes no hacía ningún olor y tenia un color rojo rubí más bonito. Pero supongo que lo que importa es que haga el mismo efecto en el organismo y espero que así sea.",Complemento dietetico,Commenté en Espagne le 29 décembre 2018,True,"3,0"
B01KTLXEMK,Me ha caído genial ! Lo recomiendo,Fantástico !,Commenté en Espagne le 14 novembre 2021,True,"5,0"
B01KTLXEMK,Me gusta esta marca. Me dá confianza .Siempre compro este aceite de krill,Me gusta,Commenté en Espagne le 20 septembre 2019,True,"4,0"
B01KTLXEMK,Muy buen producto y buena relación calidad-precio.,Muy recomendable.,Commenté en Espagne le 10 décembre 2019,True,"4,0"
B01KTLXEMK,"He recibido el producto como podéis ver en las imágenes , la etiqueta completamente arrugada porque no corresponde al envase y las cápsulas totalmente pegadas , hechas un bloque, he tenido que devolverlo.",Decepción,Commenté en Espagne le 21 juillet 2021,True,"1,0"
B01KTLXEMK,para mejorar,salud,Commenté en Espagne le 29 janvier 2021,True,"5,0"
B01KTLXEMK,Un buen producto. Había consumido otras marcas y este no deja sabor ni repite. Muchas cápsulas por envase. Buen precio.,Buen producto. Muchas cápsulas a buen precio.,Commenté en Espagne le 25 octobre 2018,True,"5,0"
B0BZVWHB6Y,Très bon produit les gélules ne sont pas trop grosses à avaler. Le contenant est sobre et beau.,J adore ce produit,Commenté en France le 14 septembre 2023,True,"5,0"
B0BZVWHB6Y,"Joli packaging, reçus dans boîte en carton et conditionné hermétiquement dans un flacon en verre (donc recyclable).Produit français, ingrédients explicitement écrits, je recommande ce produit qui m'inspire confiance.",Omega 3,Commenté en France le 7 mai 2023,True,"5,0"
B0BZVWHB6Y,Vraiment très bon rapport qualité prix en plus il y a 120 gélules cela permet d’aller jusqu’à trois mois de traitement Continuez comme ça et je continuerai à vous prendre vos produits,Très bon produit,Commenté en France le 30 avril 2023,True,"5,0"
B0BZVWHB6Y,Packaging qualitatif et super beau qui inspire confiance!  Hâte d’avoir des résultats,Qualité,Commenté en France le 2 mai 2023,True,"5,0"
B0BZVWHB6Y,"Acheté pour améliorer mes performances durant mes séances de sports et de musculation.La consommation d'oméga 3 augmentait de manière significative la synthèse protéique, ce qui entraîne une augmentation de la taille des cellules musculaires ainsi que la concentration en protéine dans l’organisme !",Produit sans gout ni odeur de poisson !,Commenté en France le 29 avril 2023,True,"5,0"
B0BZVWHB6Y,"Omega 3 intéressant à consommer etant donné ses multiples vertus pour le coeur et tout l'organisme en général .Comme je consomme très peu de poisson contenant omega 3 , prendre en complément est la meilleure solution. Cette marque montre clairement l'origine des poissons issue d'un milieu sans pollution c'est qui est top pour le choix de ce produit",Au top,Commenté en France le 15 septembre 2023,True,"5,0"
B01KTLXEMK,A un las estoy tomando..,Que sean eficaces,Commenté en Espagne le 31 juillet 2023,True,"3,0"
